st_petersburg,ptb_diag,chapman,ningbo,georgia,china,ptbxl
0.3650435343437601,0.6410665489909876,0.6242676970401282,0.6294143848903395,0.5245323093203332,0.5475993833278272,0.5805627609502824
0.36826830054821025,0.6548312089478776,0.6247845574590046,0.6301604632718092,0.5239904088600342,0.546749618021143,0.5788169876043167
0.36407610448242506,0.6500280045486175,0.6252728049602885,0.6304774873059833,0.5228235117082891,0.5471496634456559,0.5742507425102121
0.364076104482425,0.6513688283915205,0.6265601072716472,0.6313085930991353,0.521806928671742,0.5437693857137613,0.5718258852997185
0.36052886165752984,0.6408119621853732,0.62669532844456,0.6313720206790294,0.5200043471144766,0.5425957241309695,0.5650914213783272
0.3585940019348597,0.6415248052410937,0.6274916137938928,0.6317985748302368,0.5194471269645542,0.5415879881988034,0.5613274201115961
0.3611738148984199,0.6302041786181029,0.6280632182856525,0.632639916514223,0.5185467311226494,0.5404243578625703,0.555841122291187
0.3611738148984198,0.6251294149595207,0.6293418431470894,0.633859219988534,0.518946523766352,0.5381852046856074,0.553735532033327
0.3582715253144147,0.6251973047743513,0.6297256677387802,0.6344158901342358,0.519010424960651,0.5355397659490512,0.5487712896808773
0.3573040954530797,0.6263684040801778,0.6306973096464485,0.6352833254107673,0.5196684610889322,0.5324123972213046,0.5466226727851835
0.3556917123508546,0.6287784925066617,0.6305850404157607,0.6352478579844882,0.519008485931074,0.5305815427357486,0.5414079813057757
0.3502096098032893,0.6343115124153499,0.6317652317260403,0.6362078134240837,0.5195951630589906,0.5287399113992585,0.5404710669094897
0.35149951628506937,0.6380793971384442,0.631899406722807,0.6364723077552921,0.5190742393732066,0.5274581199757736,0.5380745964649853
0.345049983876169,0.6411853561669411,0.6327204951649341,0.6372072764335031,0.5192658154954184,0.5255990128198069,0.536709484318379
0.34827475008061914,0.6390298545460718,0.6329412819224086,0.6377857658437096,0.5189238140689001,0.5235045699812796,0.5330730237274471
0.34666236697839403,0.6407949897316655,0.6351348314141775,0.6400036200220913,0.520202288135174,0.5224154943471717,0.5356992758275941
0.3418252176717188,0.643816086491624,0.6362450829430535,0.6415588480172569,0.5200783502460826,0.5205807168355174,0.5349579851783279
0.3411802644308288,0.6506729577895076,0.6381234864010701,0.6436378923322361,0.5205240504319951,0.5190048991942884,0.5366781936473026
0.3424701709126088,0.6559853357999966,0.6387404716892064,0.64496716501951,0.5205151173362934,0.5165065108468231,0.5364409393283055
0.34150274105127376,0.6630119316349565,0.6398907191133523,0.6464421108354872,0.5213119906942202,0.5145832702437323,0.5384572092931066
0.35020960980328925,0.6658123864967159,0.6399862059350316,0.6474874949812603,0.5213666008181261,0.5120467298939178,0.5391755552829075
0.35214446952595935,0.6704288939051919,0.6404422573654229,0.6486978272993122,0.5222687567022626,0.5103891538652131,0.5423155965232808
0.3563366655917446,0.6725504506186459,0.6400167455603597,0.6494928751340218,0.5224035368854084,0.5080035984014242,0.5446194170331489
0.35440180586907444,0.6760976934435411,0.6393707608506658,0.6501037200365731,0.5222257021098637,0.5062856112120545,0.5473601342894104
0.35859400193485974,0.6757242994619732,0.6375779665678836,0.6497340540476131,0.5207590662405914,0.5037449987152662,0.5463726433482423
0.35536923573040957,0.6795261290924829,0.6376375782658905,0.6507587847804359,0.5207744754238877,0.5028305837738135,0.5509943881336042
0.3611738148984198,0.6813421816391996,0.636847715275676,0.6513334004656075,0.5204789483328403,0.5009968730499578,0.5535151248079923
0.3592389551757497,0.6849573142789253,0.6362103615191863,0.6522891431197414,0.5203088289966616,0.4993626057611129,0.5572480853389319
0.3624637213801999,0.6884536397426976,0.6355804762979611,0.6533986274343442,0.5203096154562104,0.49726831204346067,0.5611722059160937
0.3595614317961948,0.6934265686790339,0.6339903321467448,0.6541468319159995,0.5197319310864441,0.49427377560290714,0.5659768359116933
0.36278619800064493,0.6969568390502214,0.6332902426940348,0.655159445214643,0.5197085786617057,0.4916300919043425,0.5688120615292891
0.3618187681393099,0.7028802253941853,0.6325534731432285,0.6566806553763382,0.5198110380693284,0.4892209237235253,0.5745440864618904
0.36568848758465017,0.7087866392844413,0.6319330209435863,0.6582208515389344,0.52006287055262,0.4865678740869214,0.5790698827671862
0.36310867462109003,0.712910945535396,0.6313841330044186,0.658914772469368,0.5204665846463483,0.4845894128767022,0.5841332064717686
0.3669783940664302,0.7165769955362447,0.630474741483481,0.65949069530048,0.5211103994164449,0.4820380980894175,0.5880664372051746
0.36762334730732027,0.7202260730833856,0.6283775971235642,0.6585902563753022,0.5215768106077837,0.47924439879051495,0.5899145557462665
0.3708481135117704,0.7230095554914373,0.6277154780528634,0.6586763438406225,0.5224051125164353,0.47737873605146275,0.5923112965113077
0.3727829732344405,0.7217196490096573,0.625513108714975,0.6571072984992146,0.5233795494569589,0.4747548854292846,0.592153468231131
0.38052241212512095,0.7208879987779833,0.6243165156875625,0.6564619450360358,0.5239639133090305,0.47255793345997144,0.59235995895875
0.3927765237020316,0.7194792851202498,0.6248004477122441,0.6561719379635903,0.5273936335698165,0.47299337788606244,0.5968912702521653
0.4163173169945179,0.7150155297951424,0.6246727096048199,0.6559129435105839,0.5284668661012373,0.4721156466798811,0.5979370907203819
0.4282489519509835,0.7110779205349718,0.6237145488392106,0.6544834656747412,0.5298068385922925,0.47176206387879455,0.5971062613276212
0.44308287649145434,0.7112646175257556,0.6241480232071628,0.6544883628044625,0.5306365452804139,0.4721355485812869,0.5986831175288423
0.4508223153821348,0.712775165905735,0.6236204511069695,0.6540563507254253,0.5316505221527322,0.4721742053004441,0.600299371490685
0.46178652047726537,0.7158471800268165,0.6262741466463232,0.6561676576426394,0.5342424433278333,0.4742975030283008,0.6082363642888668
0.4653337633021606,0.7162205740083845,0.6259409511680081,0.6561394644570114,0.5346717254926838,0.4743836662170099,0.6094973433198445
0.47081586584972585,0.7171540589623042,0.6269104484145771,0.6570681392096791,0.5354730545507435,0.4750799632015564,0.6117178729068778
0.47049338922928086,0.7172728661382576,0.62650737999389,0.656999478666589,0.5361818091841293,0.47520001697683806,0.6130274351765005
0.47210577233150597,0.7169843344252278,0.6266386286034926,0.6570701438381825,0.5367309071052639,0.4755265113974232,0.6130544627817138
