st_petersburg,ptb_diag,chapman,ningbo,georgia,china,ptbxl
0.7932924862947437,0.7371645818836029,0.6694050191672256,0.5589933665379165,0.5563586512850077,0.6537076840839848,0.7395141546974222
0.7994195420831989,0.7388618272543661,0.6692965452311118,0.5588709376033962,0.5563457994512095,0.6542646104045077,0.7405841428538571
0.7968397291196389,0.7401687061898539,0.6688511008644228,0.5589426778109032,0.5569783217469582,0.6546853492181478,0.7421506631923577
0.800064495324089,0.7412379707734347,0.6689016573266773,0.5589525940030211,0.5569513651679431,0.6550412032448703,0.7428702069668861
0.7952273460174137,0.7416453096624179,0.6678963023927048,0.5586226992719392,0.5570635115876624,0.654690402121646,0.7434153512595054
0.7981296356014188,0.7425957670700454,0.6683553819218297,0.558761551085714,0.5570453986106764,0.6545905083415924,0.743928840429882
0.7923250564334084,0.7443439298019314,0.6676929577164198,0.558571732796582,0.5573941554535253,0.6543700904819587,0.7449543839425675
0.8000644953240891,0.7453962219318047,0.6685678283305849,0.5591867556796157,0.5575296787053483,0.6541848020592446,0.7458179953905905
0.7965172524991937,0.746855852950661,0.6681760179276464,0.5593089776282334,0.5577495185565835,0.6535014155012296,0.7462075485980818
0.8058690744920993,0.7469407152191992,0.6688994632628156,0.5597750056967683,0.5577202242943582,0.6525674944022317,0.7465293249666217
0.8019993550467591,0.7471783295711061,0.6688093032213461,0.5598281475985734,0.5579971611088312,0.651828480022391,0.7469433806857796
0.8061915511125444,0.7487737402196235,0.6692689145566786,0.5600663899861058,0.5579054843328146,0.6511396218753441,0.7478004018884142
0.8026443082876491,0.7497920874420815,0.6689125346525506,0.5600074812910929,0.5579802847716873,0.6504738774639358,0.7481461665160828
0.8103837471783297,0.7489943821178228,0.6706292021844437,0.560889024339521,0.5581639122285977,0.6490492683900453,0.7492951610861045
0.8061915511125443,0.7505049304978021,0.6707991825598065,0.5611326455945662,0.5583894959464681,0.6482576028704621,0.7498589690920416
0.8119961302805547,0.7498090598957892,0.6715181409617275,0.5614960247900995,0.5582633776660761,0.6473414500972726,0.7503913626901493
0.8119961302805547,0.7497920874420815,0.6715974207712788,0.5615414946142065,0.5583393686419899,0.647186995283192,0.7507627458140685
0.8136085133827798,0.7513535531831836,0.6719718094353418,0.5618087090352125,0.5581666567012298,0.6463782783650847,0.7512610581210053
0.8123186069009997,0.7521512585074425,0.6715069149104721,0.5615567129184856,0.558173897552937,0.646152601126895,0.751355637506804
0.8123186069009998,0.7535260272577606,0.6719110643798434,0.5618085822621095,0.5581002090051506,0.6454769745898029,0.7517145026174535
0.8107062237987747,0.7542218978597737,0.6717074029446697,0.5617730108818859,0.5580143438940062,0.645563665436993,0.7518098063923245
0.8129635601418899,0.7566319862862574,0.6716956654295207,0.5619919249811395,0.55805638422478,0.6453856667309034,0.7521586069541393
0.8094163173169945,0.7564283168417658,0.6712810716349586,0.5619605371133154,0.558101418525698,0.6453707259663032,0.752264056818854
0.8097387939374396,0.7587705154534191,0.6714036486067293,0.5621444360205229,0.5580979092889529,0.6451025206016224,0.7524602554558987
0.8087713640761044,0.7607053751760892,0.6714061943020179,0.5622443629597546,0.5582398001511911,0.6457445490584738,0.7527258509547967
0.8065140277329894,0.7642865629083997,0.6710543507339006,0.5623806848433862,0.5580912976048846,0.6455644511892964,0.753013105632978
0.8032892615285392,0.7648296814270439,0.6701303708678163,0.562148545313033,0.5580868527524696,0.6459409068384538,0.7528957750748533
0.8039342147694293,0.767087017770159,0.6698621051495836,0.5622384949785607,0.557887300845662,0.6453806252982417,0.7533450022210939
0.8023218316672042,0.7664760094366843,0.6694431261333429,0.5623342715968961,0.557808795911122,0.6451824149781595,0.7529602647055125
0.8013544018058689,0.7683260068908162,0.6695275554543684,0.5628147571005957,0.5580275998052965,0.6449466261975554,0.7534008446825924
0.7978071589809738,0.7670700453164514,0.6692141327052124,0.5628173626336075,0.5579522407089513,0.645079280686782,0.7529453094885011
0.799419542083199,0.7671039902238667,0.6688985536707776,0.5628695989144638,0.5578576730161108,0.6445291909848403,0.7534956425188266
0.799742018703644,0.7657292214735485,0.6687869324880913,0.5630113731940078,0.5579970851748057,0.6445951769720663,0.7535596737188518
0.800064495324089,0.765797111288379,0.6698790357668792,0.5638116526089341,0.5584693839650423,0.6445693217064934,0.7545320482829054
0.8049016446307643,0.7660856430014087,0.6697253147124519,0.5638806877089193,0.5587323082399005,0.6447268334985133,0.7550339217249614
0.8071589809738795,0.7663572022607308,0.6696805674338525,0.5640182379086709,0.5588544942225488,0.6447202549737547,0.7562130488505144
0.8061915511125444,0.766306284899608,0.6693018109843799,0.5641469939735146,0.5589987607350102,0.6440359335425614,0.7559206824191863
0.8078039342147694,0.7667136237885911,0.669826851919509,0.5644267573182434,0.5590934179215235,0.643732788009764,0.7568821208353074
0.8081264108352145,0.7684108691593543,0.669883516888038,0.5646252473486149,0.5595044569367729,0.644169471286202,0.7573265319225305
0.8078039342147694,0.7696838031874268,0.6698687338378863,0.5647181021926706,0.5595865904329549,0.6437077815860955,0.7588911565837398
0.8094163173169946,0.7708549024932534,0.6695865801313154,0.5648102023910184,0.5596872681029103,0.6437095366240869,0.7587291983680812
0.8090938406965494,0.7706512330487618,0.6696990702214121,0.5650308382995075,0.5596467979793045,0.6434187337114121,0.7594605147985021
0.8084488874556595,0.7709567372154993,0.669291352128965,0.5649183937840841,0.559777431622278,0.6430190209411593,0.759696229383123
0.8081264108352145,0.7695310511040581,0.669872282118648,0.5653658853199925,0.5598924337037381,0.6425780418364351,0.7605810384701804
0.8084488874556595,0.768241144622278,0.6693397900845237,0.5651046785610903,0.5598180509020051,0.6422048668465293,0.7607432829863404
0.8081264108352144,0.7654406897605187,0.6696537301096632,0.565356518170659,0.559890942142525,0.6417733970653012,0.761648602617142
0.8090938406965495,0.7636925270286326,0.6691584586979771,0.5650498360557323,0.5599360252581735,0.641693542836692,0.7617366321393546
0.8078039342147694,0.7629796839729119,0.669462239190321,0.565105957816948,0.560075752000688,0.6415934827295086,0.7628021238144704
0.8071589809738795,0.762148033741238,0.6694237253779247,0.5650364783196125,0.560260941528978,0.641895515591161,0.7628157792773042
0.8065140277329893,0.7612145487873182,0.6691450443949497,0.5648306672577901,0.560187952658997,0.6414764687259112,0.7634515297534609
0.802644308287649,0.7617746397596701,0.6689425860623439,0.5647922167451488,0.5603350585616221,0.6418108837591309,0.7630990161172959
0.801354401805869,0.7612824386021487,0.6688954209544293,0.5646549447547342,0.5602844973484272,0.6412784992933965,0.7638070507541866
0.7987745888423089,0.7634718851304332,0.6693496212342511,0.5647205954738621,0.560604721981234,0.6417165934827295,0.7642714804181888
0.7923250564334086,0.764082893463908,0.6683471316605007,0.5642271095036966,0.5603721469091684,0.6414529535109936,0.7643313579287305
0.7894227668494035,0.7655255520290569,0.6687089255261841,0.5643163822008542,0.5604275543403412,0.6416152773189443,0.7643477980083748
0.781360851338278,0.7659922945060167,0.667556382326607,0.5637845747961161,0.5600522883868411,0.6409292295268509,0.764646288070124
0.7768461786520477,0.7669512381404979,0.6677975724249728,0.5637389226492372,0.5601157095696224,0.6411307549186948,0.7646461245130264
0.7758787487907127,0.7670191279553286,0.6671131233056451,0.5635577115623103,0.5599943236061702,0.6408396824413611,0.7648788541482261
0.7765237020316027,0.7681562823537399,0.6671083079893286,0.5635550774477263,0.5598116371887887,0.6410331495705319,0.7644592973910258
0.7707191228635923,0.768614538603846,0.6660582929581023,0.5631689090582017,0.5595569381960385,0.6407820586939764,0.7647653183134331
0.7758787487907126,0.7689709601317062,0.6662717390462858,0.56305222548071,0.5595566670030905,0.6410659160151231,0.7647092613533011
0.7720090293453725,0.7698026103633802,0.6653556258436102,0.5625621886609328,0.5593588398834313,0.6409441645560328,0.7648881385508683
0.7816833279587231,0.7712282964748213,0.6656511618867149,0.5626731812785819,0.5593468640028548,0.6411649322761811,0.7647686413686737
0.7820058045791679,0.7718223323545885,0.6643682447970348,0.5622258988030451,0.5591194904115286,0.6409653569265499,0.7644807833820437
0.7858755240245082,0.7730613214752456,0.6647020592629029,0.5623010464410647,0.5591815339341349,0.6410909281742099,0.7642609010985473
0.7897452434698484,0.7734516879105212,0.6638914877970876,0.5618779331423696,0.5590349812651234,0.6409722222222223,0.7640334872633673
0.7978071589809739,0.7752847129109455,0.6644410150661222,0.5621509569984455,0.5591573001323161,0.6409495042304445,0.7643557844059977
0.7949048693969687,0.7765406744853103,0.6628890766865482,0.5614624986057725,0.5588106423228835,0.6407835613735638,0.7636760245673713
0.8013544018058691,0.7772535175410309,0.663218808159402,0.5616598350009064,0.5587127389567845,0.640481648955695,0.7637992203339752
0.7981296356014188,0.7780681953189972,0.6623757064275364,0.561471405914487,0.5586369974783828,0.6399910412766582,0.7636064413445789
0.8032892615285391,0.7790525976340399,0.6631334779644732,0.5616886318570014,0.5587071632297769,0.6395816069724333,0.7643685446237046
0.801354401805869,0.7789847078192094,0.6631319639151063,0.561680852137414,0.5588140674898147,0.6394223802903497,0.7643169861963739
0.8058690744920993,0.7801727795787438,0.6638401408906339,0.5621069782565264,0.5588612984536101,0.6391400371196271,0.7646668738060801
0.8042566913898742,0.7797484682360528,0.6636477955941058,0.5620668050126634,0.5589443702773917,0.6387917022262599,0.7649937050693248
0.8074814575943243,0.7800539724027902,0.66492143949467,0.5626255954961372,0.5593006771319085,0.6386265852696106,0.765579371917725
